LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390628			7324	BAAD m.rf measurement method	m.rf method	dried at 70-110oc, average across plant based on subsamples											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD m.rf measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390629			7325	BAAD m.rc measurement method	m.rc method	dried at 70-110oc, average across plant based on subsamples											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD m.rc measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390630			7326	BAAD m.rt measurement method	m.rt method	dried at 70-110oc, average across plant based on subsamples											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD m.rt measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390631			7329	BAAD ma.ilf measurement method	ma.ilf method	dried at 60-70oc, average across plant based on subsamples											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD ma.ilf measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390632			7330	BAAD r.st measurement method	r.st method	unknown Method											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD r.st measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390633			7334	BAAD n.lf measurement method	n.lf method	dried at 60-70oc											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD n.lf measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390634			7335	BAAD n.ss measurement method	n.ss method	dried at 60-70oc											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD n.ss measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390635			7338	BAAD n.rf measurement method	n.rf method	dried at 60-70oc											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD n.rf measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Artocarpus elasticus	204669	Artocarpus elasticus	3015867	29390636			7339	BAAD n.rc measurement method	n.rc method	dried at 60-70oc											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	BAAD n.rc measurement method		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Ficus stolonifera	24939	Ficus stolonifera	3015871	29390783			1614	Study ID; external Dataset ID	studyName	Kenzo2009	units										Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	description		
Falster	Daniel	431	BAAD: a biomass and allometry database for woody plants	Ficus stolonifera	24939	Ficus stolonifera	3015871	29390784			1736	Location Name	location	Niah Forest Researve											Falster DS, Remko A. Duursma, Masae I. Ishihara, Diego R. Barneche, Richard G. FitzJohn, Angelica Våhammar, Masahiro Aiba, Makoto Ando, Niels Anten, Michael J. Aspinwall, Jennifer L. Baltzer, Christopher Baraloto, Michael Battaglia, John J. Battles, Ben Bond-Lamberty, Michiel van Breugel, James Camac, Yves Claveau, Lluís Coll, Masako Dannoura, Sylvain Delagrange, Jean-Christophe Domec, Farrah Fatemi, Wang Feng, Veronica Gargaglione, Yoshiaki Goto, Akio Hagihara, Jefferson S. Hall, Steve Hamilton, Degi Harja, Tsutom Hiura, Robert Holdaway, Lindsay B. Hutley, Tomoaki Ichie, Eric J. Jokela, Anu Kantola, Jeff W. G. Kelly, Tanaka Kenzo, David King, Brian D. Kloeppel, Takashi Kohyama, Akira Komiyama, Jean-Paul Laclau, Christopher H. Lusk, Douglas A. Maguire, Guerric le Maire, Annikki Mäkelä, Lars Markesteijn, John Marshall, Katherine McCulloh, Itsuo Miyata, Karel Mokany, Shigeta Mori, Randall W. Myster, Masahiro Nagano, Shawna L. Naidu, Yann Nouvellon, Anthony P. OGrady, Kevin L. OHara, Toshiyuki Ohtsuka, Noriyuki Osada, Olusegun O. Osunkoya, Pablo Luis Peri, Any Mary Petritan, Lourens Poorter, Angelika Portsmuth, Catherine Potvin, Johannes Ransijn, Douglas Reid, Sabina C. Ribeiro, Scott D. Roberts, Rolando Rodríguez, Angela Saldaña-Acosta, Ignacio Santa-Regina, Kaichiro Sasa, N. Galia Selaya, Stephen C. Sillett, Frank Sterck, Kentaro Takagi, Takeshi Tange, Hiroyuki Tanouchi, David Tissue, Toru Umehara, Hajime Utsugi, Matthew A. Vadeboncoeur, Fernando Valladares, Petteri Vanninen, Jian R. Wang, Elizabeth Wenk, Richard Williams, Fabiano de Aquino Ximenes, Atsushi Yamaba, Toshihiro Yamada, Takuo Yamakura, Ruth D. Yanai, and Robert A. York. 2015. BAAD: a biomass and allometry database for woody plants. Ecology 96:1445.http://dx.doi.org/10.1890/14-1889.1	name of location where sampled		
